admin_unit_code,sector,indicator_key,indicator_label,coverage_pct,deficit_pct,source,year
IN-AS-karimganj,education,pct_females_never_attended_school,Females age 6+ who never attended school,82.1,17.9,NFHS-5,2021
IN-AS-karimganj,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,61.5,38.5,NFHS-5,2021
IN-AS-karimganj,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,62.3,37.7,NFHS-5,2021
IN-AS-karimganj,electricity,pct_households_no_electricity,Households without an electricity connection,87.1,12.9,NFHS-5,2021
IN-AS-kokrajhar,health,pct_births_non_institutional,Births not delivered in a health facility,81.9,18.1,NFHS-5,2021
IN-AS-kokrajhar,education,pct_females_never_attended_school,Females age 6+ who never attended school,75.2,24.8,NFHS-5,2021
IN-AS-kokrajhar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,72.2,27.8,NFHS-5,2021
IN-AS-kokrajhar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,87.3,12.7,NFHS-5,2021
IN-AS-kokrajhar,electricity,pct_households_no_electricity,Households without an electricity connection,93.9,6.1,NFHS-5,2021
IN-AS-lakhimpur,health,pct_births_non_institutional,Births not delivered in a health facility,96.2,3.8,NFHS-5,2021
IN-AS-lakhimpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,83.2,16.8,NFHS-5,2021
IN-AS-lakhimpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,74.2,25.8,NFHS-5,2021
IN-AS-lakhimpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,81.2,18.8,NFHS-5,2021
IN-AS-lakhimpur,electricity,pct_households_no_electricity,Households without an electricity connection,97.2,2.8,NFHS-5,2021
IN-AS-marigaon,health,pct_births_non_institutional,Births not delivered in a health facility,88.3,11.7,NFHS-5,2021
IN-AS-marigaon,education,pct_females_never_attended_school,Females age 6+ who never attended school,79.1,20.9,NFHS-5,2021
IN-AS-marigaon,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,62.3,37.7,NFHS-5,2021
IN-AS-marigaon,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,94.6,5.4,NFHS-5,2021
IN-AS-marigaon,electricity,pct_households_no_electricity,Households without an electricity connection,89.5,10.5,NFHS-5,2021
IN-AS-nagaon,health,pct_births_non_institutional,Births not delivered in a health facility,83.7,16.3,NFHS-5,2021
IN-AS-nagaon,education,pct_females_never_attended_school,Females age 6+ who never attended school,81.3,18.7,NFHS-5,2021
IN-AS-nagaon,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,66.1,33.9,NFHS-5,2021
IN-AS-nagaon,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.1,3.9,NFHS-5,2021
IN-AS-nagaon,electricity,pct_households_no_electricity,Households without an electricity connection,94.5,5.5,NFHS-5,2021
IN-AS-nalbari,health,pct_births_non_institutional,Births not delivered in a health facility,91.8,8.2,NFHS-5,2021
IN-AS-nalbari,education,pct_females_never_attended_school,Females age 6+ who never attended school,81.8,18.2,NFHS-5,2021
IN-AS-nalbari,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,68.1,31.9,NFHS-5,2021
IN-AS-nalbari,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.5,0.5,NFHS-5,2021
IN-AS-nalbari,electricity,pct_households_no_electricity,Households without an electricity connection,94.7,5.3,NFHS-5,2021
IN-AS-sonitpur,health,pct_births_non_institutional,Births not delivered in a health facility,83.5,16.5,NFHS-5,2021
IN-AS-sonitpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,74.9,25.1,NFHS-5,2021
IN-AS-sonitpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,72.2,27.8,NFHS-5,2021
IN-AS-sonitpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,82.9,17.1,NFHS-5,2021
IN-AS-sonitpur,electricity,pct_households_no_electricity,Households without an electricity connection,88.2,11.8,NFHS-5,2021
IN-AS-tinsukia,health,pct_births_non_institutional,Births not delivered in a health facility,82.6,17.4,NFHS-5,2021
IN-AS-tinsukia,education,pct_females_never_attended_school,Females age 6+ who never attended school,72.6,27.4,NFHS-5,2021
IN-AS-tinsukia,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,66.7,33.3,NFHS-5,2021
IN-AS-tinsukia,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.8,3.2,NFHS-5,2021
IN-AS-tinsukia,electricity,pct_households_no_electricity,Households without an electricity connection,95.7,4.3,NFHS-5,2021
IN-BI-araria,health,pct_births_non_institutional,Births not delivered in a health facility,66.2,33.8,NFHS-5,2021
IN-BI-araria,education,pct_females_never_attended_school,Females age 6+ who never attended school,53.0,47.0,NFHS-5,2021
IN-BI-araria,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,32.2,67.8,NFHS-5,2021
IN-BI-araria,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-BI-araria,electricity,pct_households_no_electricity,Households without an electricity connection,96.2,3.8,NFHS-5,2021
IN-BI-aurangabad,health,pct_births_non_institutional,Births not delivered in a health facility,77.5,22.5,NFHS-5,2021
IN-BI-aurangabad,education,pct_females_never_attended_school,Females age 6+ who never attended school,65.0,35.0,NFHS-5,2021
IN-BI-aurangabad,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,47.1,52.9,NFHS-5,2021
IN-BI-aurangabad,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,100.0,0.0,NFHS-5,2021
IN-BI-aurangabad,electricity,pct_households_no_electricity,Households without an electricity connection,97.7,2.3,NFHS-5,2021
IN-BI-banka,health,pct_births_non_institutional,Births not delivered in a health facility,79.8,20.2,NFHS-5,2021
IN-BI-banka,education,pct_females_never_attended_school,Females age 6+ who never attended school,59.3,40.7,NFHS-5,2021
IN-BI-banka,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,38.2,61.8,NFHS-5,2021
IN-BI-banka,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,96.3,3.7,NFHS-5,2021
IN-BI-banka,electricity,pct_households_no_electricity,Households without an electricity connection,96.2,3.8,NFHS-5,2021
IN-BI-begusarai,health,pct_births_non_institutional,Births not delivered in a health facility,86.0,14.0,NFHS-5,2021
IN-BI-begusarai,education,pct_females_never_attended_school,Females age 6+ who never attended school,65.0,35.0,NFHS-5,2021
IN-BI-begusarai,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,62.2,37.8,NFHS-5,2021
IN-BI-begusarai,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.1,0.9,NFHS-5,2021
IN-BI-begusarai,electricity,pct_households_no_electricity,Households without an electricity connection,96.2,3.8,NFHS-5,2021
IN-BI-bhagalpur,health,pct_births_non_institutional,Births not delivered in a health facility,77.2,22.8,NFHS-5,2021
IN-BI-bhagalpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,65.1,34.9,NFHS-5,2021
IN-BI-bhagalpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,60.9,39.1,NFHS-5,2021
IN-BI-bhagalpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.0,2.0,NFHS-5,2021
IN-BI-bhagalpur,electricity,pct_households_no_electricity,Households without an electricity connection,94.5,5.5,NFHS-5,2021
IN-BI-bhojpur,health,pct_births_non_institutional,Births not delivered in a health facility,86.9,13.1,NFHS-5,2021
IN-BI-bhojpur,education,pct_females_never_attended_school,Females age 6+ who never attended school,67.9,32.1,NFHS-5,2021
IN-BI-bhojpur,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,45.9,54.1,NFHS-5,2021
IN-BI-bhojpur,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.7,0.3,NFHS-5,2021
IN-BI-bhojpur,electricity,pct_households_no_electricity,Households without an electricity connection,97.9,2.1,NFHS-5,2021
IN-BI-buxar,health,pct_births_non_institutional,Births not delivered in a health facility,89.5,10.5,NFHS-5,2021
IN-BI-buxar,education,pct_females_never_attended_school,Females age 6+ who never attended school,64.8,35.2,NFHS-5,2021
IN-BI-buxar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,52.4,47.6,NFHS-5,2021
IN-BI-buxar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.8,0.2,NFHS-5,2021
IN-BI-buxar,electricity,pct_households_no_electricity,Households without an electricity connection,98.5,1.5,NFHS-5,2021
IN-BI-darbhanga,health,pct_births_non_institutional,Births not delivered in a health facility,69.9,30.1,NFHS-5,2021
IN-BI-darbhanga,education,pct_females_never_attended_school,Females age 6+ who never attended school,54.9,45.1,NFHS-5,2021
IN-BI-darbhanga,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,48.7,51.3,NFHS-5,2021
IN-BI-darbhanga,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.8,0.2,NFHS-5,2021
IN-BI-darbhanga,electricity,pct_households_no_electricity,Households without an electricity connection,97.2,2.8,NFHS-5,2021
IN-BI-gaya,health,pct_births_non_institutional,Births not delivered in a health facility,76.6,23.4,NFHS-5,2021
IN-BI-gaya,education,pct_females_never_attended_school,Females age 6+ who never attended school,59.6,40.4,NFHS-5,2021
IN-BI-gaya,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,44.4,55.6,NFHS-5,2021
IN-BI-gaya,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.2,0.8,NFHS-5,2021
IN-BI-gaya,electricity,pct_households_no_electricity,Households without an electricity connection,97.9,2.1,NFHS-5,2021
IN-BI-gopalganj,health,pct_births_non_institutional,Births not delivered in a health facility,85.9,14.1,NFHS-5,2021
IN-BI-gopalganj,education,pct_females_never_attended_school,Females age 6+ who never attended school,63.3,36.7,NFHS-5,2021
IN-BI-gopalganj,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,60.1,39.9,NFHS-5,2021
IN-BI-gopalganj,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.9,0.1,NFHS-5,2021
IN-BI-gopalganj,electricity,pct_households_no_electricity,Households without an electricity connection,96.2,3.8,NFHS-5,2021
IN-BI-jamui,health,pct_births_non_institutional,Births not delivered in a health facility,73.4,26.6,NFHS-5,2021
IN-BI-jamui,education,pct_females_never_attended_school,Females age 6+ who never attended school,53.1,46.9,NFHS-5,2021
IN-BI-jamui,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,37.6,62.4,NFHS-5,2021
IN-BI-jamui,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,90.5,9.5,NFHS-5,2021
IN-BI-jamui,electricity,pct_households_no_electricity,Households without an electricity connection,97.9,2.1,NFHS-5,2021
IN-BI-jehanabad,health,pct_births_non_institutional,Births not delivered in a health facility,89.1,10.9,NFHS-5,2021
IN-BI-jehanabad,education,pct_females_never_attended_school,Females age 6+ who never attended school,61.7,38.3,NFHS-5,2021
IN-BI-jehanabad,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,45.5,54.5,NFHS-5,2021
IN-BI-jehanabad,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.8,0.2,NFHS-5,2021
IN-BI-jehanabad,electricity,pct_households_no_electricity,Households without an electricity connection,99.3,0.7,NFHS-5,2021
IN-BI-katihar,health,pct_births_non_institutional,Births not delivered in a health facility,66.9,33.1,NFHS-5,2021
IN-BI-katihar,education,pct_females_never_attended_school,Females age 6+ who never attended school,57.5,42.5,NFHS-5,2021
IN-BI-katihar,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,44.6,55.4,NFHS-5,2021
IN-BI-katihar,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,99.2,0.8,NFHS-5,2021
IN-BI-katihar,electricity,pct_households_no_electricity,Households without an electricity connection,92.0,8.0,NFHS-5,2021
IN-BI-khagaria,health,pct_births_non_institutional,Births not delivered in a health facility,74.2,25.8,NFHS-5,2021
IN-BI-khagaria,education,pct_females_never_attended_school,Females age 6+ who never attended school,60.6,39.4,NFHS-5,2021
IN-BI-khagaria,water_sanitation,pct_households_no_improved_sanitation,Households without an improved sanitation facility,65.0,35.0,NFHS-5,2021
IN-BI-khagaria,water_sanitation,pct_households_no_improved_water,Households without an improved drinking water source,98.8,1.2,NFHS-5,2021
IN-BI-khagaria,electricity,pct_households_no_electricity,Households without an electricity connection,94.5,5.5,NFHS-5,2021
IN-BI-kishanganj,health,pct_births_non_institutional,Births not delivered in a health facility,54.6,45.4,NFHS-5,2021
